device_label,window_id,time_block_id,raw_mean,raw_std,raw_min,raw_max,raw_median,raw_skew,raw_kurtosis,raw_p25,raw_p75,raw_p95,raw_p99,raw_energy,raw_entropy
BelkinWemoMotionSensor,1551,35,0.186006708,0.675022858,0.000020027,4.048556160,0.001310682,4.486352332,20.336128302,0.000257042,0.006145474,1.149980133,3.876351354,62.752557372,2.699858213
BelkinWemoMotionSensor,1552,35,0.034503604,0.175524259,0.000019073,1.666477751,0.000791117,7.286222731,58.959327259,0.000174507,0.002152806,0.082007167,0.683757543,4.095905836,1.512116838
BelkinWemoMotionSensor,1553,35,0.152152142,0.601464943,0.000033139,3.687395276,0.001151851,4.687634470,21.756697759,0.000148762,0.004133190,0.695846784,3.438192915,49.268525112,2.530133766
BelkinWemoMotionSensor,1554,35,0.191420750,0.608618090,0.000011921,4.065068142,0.000653887,4.525158254,22.293658419,0.000141789,0.008128862,1.143173355,3.489116609,52.103409071,2.848475060
BelkinWemoMotionSensor,1555,35,0.091770619,0.400162440,0.000020027,3.849559768,0.000757289,7.158790330,59.837018906,0.000186545,0.002721535,0.607035610,1.436796000,21.574633625,1.757451556
BelkinWemoMotionSensor,1556,35,0.092192891,0.443127228,0.000016928,3.841379251,0.000856628,6.319905239,43.843918858,0.000144709,0.002916659,0.352037339,2.135471153,26.222242501,1.862014548
BelkinWemoMotionSensor,1557,35,0.169780396,0.579593332,0.000012159,4.065065793,0.001137800,4.871995470,26.599183809,0.000179454,0.003694929,1.283754372,3.288162067,46.688488122,2.677414700
BelkinWemoMotionSensor,1558,35,0.183948182,0.601603950,0.000017881,3.705349824,0.001003477,4.221433587,18.603664786,0.000239820,0.004462641,1.309777077,3.305490320,50.657823584,2.925662098
BelkinWemoMotionSensor,1559,35,0.060347922,0.383726836,0.000010967,3.611054575,0.000521881,7.576991313,60.578820925,0.000074563,0.002400614,0.046909458,1.829872094,19.313684063,1.244722285
BelkinWemoMotionSensor,1560,35,0.244387338,0.665007258,0.000033854,4.101116467,0.001032058,3.706819911,14.978735164,0.000147808,0.042669771,1.384360812,3.439051757,64.250857518,3.338110029
BelkinWemoMotionSensor,1561,35,0.146108943,0.557355842,0.000010014,3.688782276,0.001190312,4.809781683,23.566654649,0.000274084,0.004491560,0.696422320,3.127474114,42.495149745,2.527524322
BelkinWemoMotionSensor,1562,35,0.077259042,0.410047854,0.000023127,3.797327923,0.000893075,7.194766218,56.242893169,0.000158357,0.002972352,0.200702578,1.967008833,22.285849930,1.508381111
BelkinWemoMotionSensor,1563,35,0.227008570,0.676031659,0.000030041,4.101073572,0.001290680,3.931741436,16.064478134,0.000166999,0.041761204,1.302289153,3.539555914,65.094616912,3.119437304
BelkinWemoMotionSensor,1564,36,0.143531626,0.533233533,0.000010967,4.064988510,0.000628870,5.145661197,29.473302408,0.000150014,0.003916742,0.696394444,2.844198011,39.032234020,2.495829124
BelkinWemoMotionSensor,1565,36,0.083437226,0.450605310,0.000030994,3.438244767,0.001133991,5.797958601,33.454658633,0.000123553,0.002624759,0.046656926,2.344914384,26.880885252,1.881753927
BelkinWemoMotionSensor,1566,36,0.008567879,0.058394960,0.000023127,0.646896928,0.000671757,10.302651771,108.772966698,0.000086542,0.001623742,0.019801070,0.115925993,0.445872634,0.424729017
BelkinWemoMotionSensor,1567,36,0.247426313,0.685578391,0.000031947,4.064919303,0.001386039,3.474546959,12.587591911,0.000163184,0.016531074,1.650008450,3.312265941,67.998401328,3.409076656
BelkinWemoMotionSensor,1568,36,0.190643002,0.612652439,0.000017881,3.694790673,0.001255796,4.086850510,17.181085243,0.000250546,0.005785739,1.384866980,3.306760392,52.696033864,2.985833166
BelkinWemoMotionSensor,1569,36,0.017390576,0.091489024,0.000027180,0.730403446,0.000645786,6.731715423,45.630124097,0.000088449,0.002273417,0.042949649,0.573652199,1.110102215,1.552874061
BelkinWemoMotionSensor,1570,36,0.205749326,0.658238026,0.000035047,3.710191357,0.000677237,3.774343838,14.199638696,0.000169442,0.005366443,1.731304979,3.417797010,60.878090846,3.121311096
BelkinWemoMotionSensor,1571,36,0.244976304,0.704001934,0.000032901,3.950845852,0.001293656,3.392143981,11.450463219,0.000239463,0.007455973,1.974857127,3.412433255,71.120910471,3.391607494
BelkinWemoMotionSensor,1572,36,0.014166874,0.086599739,0.000020027,0.730391846,0.000656747,7.626390687,57.277887757,0.000109905,0.001748222,0.013517924,0.512655127,0.985627524,1.150952978
BelkinWemoMotionSensor,1573,36,0.193430232,0.645440669,0.000037908,4.081543577,0.000763721,4.360909248,19.992046718,0.000149895,0.006506907,1.286518374,3.630027226,58.113140740,2.853000694
BelkinWemoMotionSensor,1574,36,0.272450537,0.714034171,0.000011921,4.115146366,0.001211739,3.283661883,11.144778759,0.000120394,0.036920623,1.840646137,3.397932601,74.761483840,3.541354183
BelkinWemoMotionSensor,1575,36,0.011285566,0.061859246,0.000035047,0.654146475,0.000898196,9.123567669,89.221907261,0.000201681,0.001868884,0.035647773,0.194648890,0.506103088,0.906031284
BelkinWemoMotionSensor,1576,36,0.203885198,0.661361666,0.000034093,4.065064332,0.000530460,4.188015896,18.283314118,0.000118428,0.005206477,1.343794548,3.667024052,61.307958629,2.945987217
BelkinWemoMotionSensor,1577,36,0.246025038,0.689196927,0.000021935,3.577882391,0.001745487,3.323694907,10.663083317,0.000287253,0.031941437,1.768117939,3.256254768,68.546652689,3.431527451
BelkinWemoMotionSensor,1578,36,0.007856901,0.053415515,0.000033139,0.600103341,0.000595273,10.667037806,115.085893798,0.000091251,0.001817480,0.010155230,0.060614386,0.373113364,0.309569208
BelkinWemoMotionSensor,1579,36,0.254950228,0.693830702,0.000016928,4.152060927,0.000995974,3.480950508,12.860575605,0.000209787,0.021860169,1.493428219,3.367835686,69.939284776,3.431265223
BelkinWemoMotionSensor,1580,36,0.224803033,0.686650814,0.000020981,3.729979269,0.000952029,3.660845608,13.518245830,0.000234040,0.005610414,1.785382374,3.640915817,66.819295235,3.219166477
BelkinWemoMotionSensor,1581,36,0.003595850,0.012295467,0.000033139,0.100584285,0.000957984,5.621413041,34.323660875,0.000125460,0.001831046,0.009142057,0.055806211,0.021005908,2.245485415
BelkinWemoMotionSensor,1582,36,0.021211920,0.094090637,0.000017881,0.654350848,0.000766699,5.460415437,30.164457805,0.000197391,0.002380575,0.050106628,0.570751914,1.190783182,2.130511036
BelkinWemoMotionSensor,1583,36,0.268948731,0.677813607,0.000030041,4.090002531,0.001535428,3.329404668,11.676874303,0.000128857,0.115802838,1.705037693,3.092847874,68.065882318,3.542889494
BelkinWemoMotionSensor,1584,36,0.239309001,0.695614996,0.000024080,4.065063801,0.000800646,3.637597214,13.692430897,0.000156092,0.006312320,1.673839864,3.568172304,69.267074582,3.287637769
BelkinWemoMotionSensor,1585,36,0.009067531,0.043494356,0.000020981,0.422896304,0.000829233,7.920637886,67.175430125,0.000209488,0.002233750,0.043459482,0.189822536,0.252669325,1.296888175
BelkinWemoMotionSensor,1586,36,0.194367704,0.615500082,0.000013828,4.107421567,0.001194238,4.115398808,18.063882503,0.000150074,0.011112389,1.377713985,2.960178166,53.327251835,2.998084766
BelkinWemoMotionSensor,1587,36,0.181158344,0.655801504,0.000021219,4.050527688,0.001042418,4.645246416,21.747947954,0.000149477,0.005950768,0.822450033,3.699900721,59.250426719,2.630851333
BelkinWemoMotionSensor,1588,36,0.010678874,0.061669066,0.000010967,0.653706974,0.000740730,9.232134796,90.600141801,0.000138273,0.002334788,0.032215551,0.195416866,0.501390338,0.832374657
BelkinWemoMotionSensor,1589,36,0.190997463,0.613477361,0.000030994,3.606768559,0.000793731,4.024368599,16.652589593,0.000120812,0.009983699,1.332583737,3.328969002,52.842816435,3.015590187
BelkinWemoMotionSensor,1590,36,0.200676778,0.651145394,0.000025988,3.799503414,0.001482936,3.836880341,14.496397129,0.000272714,0.006236519,1.350920425,3.115960318,59.425471106,3.069911083
BelkinWemoMotionSensor,1591,36,0.007324297,0.042823636,0.000020981,0.451244430,0.000713690,9.181838675,89.038042273,0.000110560,0.001681998,0.011516245,0.140751157,0.241601167,0.815645869
BelkinWemoMotionSensor,1592,36,0.212124060,0.667401338,0.000017881,4.064968443,0.000998117,4.090291975,17.113296325,0.000153053,0.005903706,1.235801112,3.505543911,62.773908771,2.996467784
BelkinWemoMotionSensor,1593,36,0.288785799,0.744244229,0.000019789,4.065062544,0.001176260,3.112086631,9.561555767,0.000148405,0.040633185,2.175539298,3.417305119,81.573978974,3.626353471
BelkinWemoMotionSensor,1594,36,0.172485874,0.610205091,0.000031947,3.720755280,0.000986446,4.316754534,19.070445981,0.000076469,0.003236592,1.013112456,3.370075360,51.469008589,2.813217726
BelkinWemoMotionSensor,1595,36,0.205501938,0.645249923,0.000031947,3.698740005,0.001267702,4.139467616,17.534330981,0.000271224,0.016408728,1.355601120,3.605897158,58.698049270,2.975907853
BelkinWemoMotionSensor,1596,36,0.002368419,0.009645436,0.000036954,0.108414044,0.000582407,10.390705801,111.160222550,0.000071999,0.002015763,0.006688595,0.010104392,0.012626412,0.694036907
BelkinWemoMotionSensor,1597,36,0.213564195,0.662326528,0.000021935,4.101132870,0.001308658,4.150849045,17.877774729,0.000261273,0.036866693,1.384021191,3.601947482,61.988620090,2.981500895
BelkinWemoMotionSensor,1598,36,0.011958590,0.070469876,0.000011921,0.591927992,0.000479821,7.671919259,57.769131260,0.000117533,0.002348516,0.019617952,0.408903476,0.653953442,1.140103007
BelkinWemoMotionSensor,1599,36,0.195138505,0.640368586,0.000010967,3.928091434,0.001081358,4.051668533,16.719424067,0.000165330,0.005881082,1.431988976,3.194737259,57.363323155,2.981108040
BelkinWemoMotionSensor,1600,37,0.191036084,0.638900244,0.000025988,3.991644188,0.001043489,4.089463002,17.093126104,0.000189942,0.007860380,1.384025493,3.277587185,56.920103295,2.947362822
BelkinWemoMotionSensor,1601,37,0.019312509,0.091122359,0.000022888,0.653473942,0.000364476,6.110315995,37.485816590,0.000066696,0.001980070,0.050173976,0.597542708,1.110560936,1.839909813
BelkinWemoMotionSensor,1602,37,0.205290396,0.632014058,0.000035047,3.387661216,0.001228174,3.598181427,12.792621075,0.000148344,0.005232971,1.584959422,3.230276848,56.522997208,3.234754596
BelkinWemoMotionSensor,1603,37,0.183060018,0.597984308,0.000012875,4.065061517,0.001113391,4.444783576,21.434525873,0.000270986,0.008631744,1.293003958,3.246538717,50.060313918,2.854406524
BelkinWemoMotionSensor,1604,37,0.015669400,0.079900455,0.000017881,0.654299294,0.000499481,6.528318345,43.236340501,0.000119918,0.002044019,0.038786583,0.470997749,0.848590438,1.643493131
BelkinWemoMotionSensor,1605,37,0.286737221,0.710370996,0.000034093,4.059610888,0.001576847,3.029750372,9.573194794,0.000163125,0.038663207,1.760743237,3.137155850,75.116183857,3.732689131
BelkinWemoMotionSensor,1606,37,0.204680101,0.667571619,0.000023842,3.835933377,0.001159352,4.192480548,17.922460153,0.000185234,0.006483291,1.383372976,3.734817263,62.405863687,2.924427754
BelkinWemoMotionSensor,1607,37,0.015967300,0.085141496,0.000011921,0.654155895,0.000658296,6.874733240,47.258160612,0.000186128,0.002350902,0.035832954,0.559700148,0.960515703,1.483634112
BelkinWemoMotionSensor,1608,37,0.201101002,0.628976449,0.000019789,4.013448396,0.001152326,3.979741240,17.172469586,0.000159727,0.005389402,1.534326442,3.317845560,55.814782230,3.093909766
BelkinWemoMotionSensor,1609,37,0.196982748,0.660180529,0.000032901,4.042907717,0.001131848,4.168883935,17.578562076,0.000215746,0.008809980,1.319944957,3.454474429,60.753988406,2.900401832
BelkinWemoMotionSensor,1610,37,0.018816795,0.089710915,0.000024080,0.654267567,0.000730129,6.253362512,39.329501131,0.000118010,0.002091008,0.050127842,0.589874301,1.075471371,1.780113884
BelkinWemoMotionSensor,1611,37,0.221149243,0.686542096,0.000028133,3.943325723,0.001015385,3.887550291,15.303475254,0.000151384,0.003703006,1.384424067,3.498275087,66.591620843,3.104266116
BelkinWemoMotionSensor,1612,37,0.002034168,0.005517527,0.000031947,0.050136845,0.000883546,6.634504249,49.072775827,0.000187618,0.001730611,0.006443320,0.028207419,0.004426361,2.188911021
BelkinWemoMotionSensor,1613,37,0.194482667,0.629238569,0.000023842,3.898476483,0.000823634,4.154272409,17.805328654,0.000160622,0.007046337,1.220551602,3.343427569,55.521879628,2.953389032
BelkinWemoMotionSensor,1614,37,0.073723905,0.365104953,0.000032901,3.590362111,0.000884618,7.874103365,68.189579352,0.000219738,0.002444496,0.370022324,1.484976833,17.758315611,1.367715591
BelkinWemoMotionSensor,1615,37,0.143630401,0.558789711,0.000034093,3.561528271,0.001204716,4.941980257,25.005824219,0.000162529,0.003571976,0.695862892,3.369652170,42.608081107,2.469238075
BelkinWemoMotionSensor,1616,37,0.152974912,0.580430124,0.000020981,4.084149384,0.000783136,5.102078292,27.374800145,0.000173971,0.003316021,0.695020039,3.389506855,46.118457928,2.444203208
BelkinWemoMotionSensor,1617,37,0.158867737,0.550189717,0.000020027,3.437910276,0.000912011,4.287657410,18.397463186,0.000203827,0.003820085,0.697522633,2.847692653,41.977303343,2.809734200
BelkinWemoMotionSensor,1618,37,0.103414248,0.492243116,0.000033139,4.031214330,0.000726078,5.997779337,38.816838386,0.000109846,0.003141530,0.481601059,2.588833777,32.383717318,1.974677596
BelkinWemoMotionSensor,1619,37,0.188176407,0.609807345,0.000020981,3.977250647,0.001018482,4.283889557,19.513416224,0.000164376,0.005659941,1.256269828,3.233259832,52.131245851,2.918446003
BelkinWemoMotionSensor,1620,37,0.225885789,0.692357180,0.000021935,3.893133885,0.001038965,3.691254425,13.613140792,0.000196616,0.005154591,1.447749688,3.475368920,67.889005407,3.201150654
BelkinWemoMotionSensor,1621,37,0.049771083,0.241672523,0.000030994,2.091478915,0.000828636,6.444095017,45.153217595,0.000119679,0.002254981,0.095401935,1.197895756,7.792994434,1.800009964
BelkinWemoMotionSensor,1622,37,0.232228933,0.695535174,0.000034093,3.775996688,0.001328658,3.573736502,12.680215304,0.000282963,0.011026272,1.913010602,3.607356900,68.825530373,3.265323480
BelkinWemoMotionSensor,1623,37,0.198387780,0.637553655,0.000016928,3.993784174,0.000855080,4.139779602,17.969450081,0.000173196,0.004511531,1.531856130,3.425829288,57.066543861,2.977479752
BelkinWemoMotionSensor,1624,37,0.037155334,0.234317957,0.000026941,2.187154262,0.000822564,7.688927891,61.389991430,0.000105971,0.002213885,0.046352258,1.198164953,7.204534241,1.194221954
BelkinWemoMotionSensor,1625,37,0.195532515,0.616729122,0.000025034,3.839378395,0.001014073,4.055485318,16.994205562,0.000142862,0.012095177,1.370564251,3.167643355,53.579235147,3.016874421
BelkinWemoMotionSensor,1626,37,0.171611200,0.603541065,0.000029087,3.625688666,0.000759194,4.296431125,18.389264728,0.000148762,0.004553247,0.962656573,3.183333620,50.395164291,2.800694676
BelkinWemoMotionSensor,1627,37,0.101128210,0.447232361,0.000015974,3.368935454,0.000954530,5.490371374,31.808984762,0.000165627,0.002228815,0.552877873,2.512250311,26.911193541,2.184147504
BelkinWemoMotionSensor,1628,37,0.010117359,0.064915053,0.000028133,0.623045371,0.000826137,8.256266332,69.162379383,0.000082967,0.001867695,0.009655584,0.303835614,0.552489610,0.958372117
BelkinWemoMotionSensor,1629,37,0.073086374,0.395543394,0.000020027,4.023282424,0.001084920,8.332643427,76.597467376,0.000141730,0.002855387,0.334693481,1.354144727,20.709912925,1.200993997
BelkinWemoMotionSensor,1630,37,0.000949610,0.001461038,0.000025034,0.012326489,0.000520808,4.558501388,29.389922382,0.000066994,0.001410264,0.002936512,0.006531631,0.000388658,3.956320718
BelkinWemoMotionSensor,1631,37,0.001421771,0.001879511,0.000028133,0.013649346,0.000997522,3.449007958,16.248302820,0.000079867,0.001861567,0.004044582,0.009366519,0.000710911,4.487440093
BelkinWemoMotionSensor,1632,37,0.005231985,0.047952454,0.000025988,0.545467596,0.000688315,11.170562233,122.857700086,0.000055013,0.001469485,0.003230271,0.006216420,0.297831877,0.016522122
BelkinWemoMotionSensor,1633,37,0.001030454,0.001400782,0.000028133,0.011752651,0.000710711,4.062210497,25.635414702,0.000070271,0.001417050,0.003062710,0.005485134,0.000387075,4.356325845
BelkinWemoMotionSensor,1634,37,0.005573599,0.047346982,0.000030041,0.538188909,0.000876043,11.121331064,122.105835163,0.000079629,0.001669384,0.003877350,0.024189954,0.290918621,0.051071768
BelkinWemoMotionSensor,1635,37,0.001061791,0.002644326,0.000029087,0.029079044,0.000632325,9.328184492,95.525430471,0.000070628,0.001343420,0.002611593,0.004594970,0.001039342,1.687583668
BelkinWemoMotionSensor,1636,37,0.041434828,0.189043287,0.000055073,1.384382564,0.000982398,5.526510482,31.517130096,0.000210322,0.001943129,0.098282217,1.079442882,4.794138802,2.121260689
BelkinWemoMotionSensor,1637,37,0.005558725,0.042386466,0.000029087,0.475568246,0.000778134,10.702556609,115.213698606,0.000068841,0.001871740,0.004627588,0.064839777,0.233921531,0.231080826
BelkinWemoMotionSensor,1638,37,0.001081700,0.001370897,0.000025988,0.007107687,0.000634347,1.977383746,4.409212137,0.000063119,0.001713059,0.003830814,0.006040090,0.000390327,4.981898373
BelkinWemoMotionSensor,1639,37,0.005719108,0.045435787,0.000044822,0.516870444,0.001195431,11.122929129,122.140152906,0.000287909,0.002012670,0.005933777,0.019909835,0.268431223,0.061256482
BelkinWemoMotionSensor,1640,37,0.001116572,0.001768108,0.000028133,0.013858640,0.000493880,4.022301448,22.591933691,0.000064133,0.001675870,0.003837384,0.008390925,0.000559736,4.032210883
BelkinWemoMotionSensor,1641,37,0.001089207,0.001220524,0.000026941,0.008240035,0.000877114,2.491536535,9.982885156,0.000083442,0.001535250,0.002940535,0.005741231,0.000342534,5.078824300
BelkinWemoMotionSensor,1642,37,0.005699948,0.045829447,0.000027895,0.519564423,0.000740730,11.016448961,120.486140772,0.000073192,0.001752450,0.003388235,0.037977747,0.273001929,0.111687918
BelkinWemoMotionSensor,1643,37,0.006550442,0.048827453,0.000030041,0.542295198,0.000792189,10.431080285,110.505879290,0.000066040,0.001574527,0.007515326,0.095001483,0.310659644,0.326861547
BelkinWemoMotionSensor,1644,37,0.256463043,0.741725540,0.000036000,3.869600772,0.001144945,3.330004153,10.538739879,0.000170097,0.004201886,1.975246692,3.402304747,78.839048925,3.403229610
BelkinWemoMotionSensor,1645,37,0.157470085,0.590042171,0.000012875,4.101066633,0.000762649,5.050988411,27.223426400,0.000143518,0.003507000,0.695993428,3.455961940,47.737163722,2.480435434
BelkinWemoMotionSensor,1646,37,0.167877126,0.596672809,0.000023127,3.505205505,0.000701182,4.303582385,18.505891294,0.000184221,0.003344479,1.143166835,3.278994589,49.177749864,2.792219421
BelkinWemoMotionSensor,1647,37,0.045876017,0.243633451,0.000032901,2.242238721,0.000729176,7.250624064,56.305373815,0.000103230,0.002260869,0.099615650,1.198277478,7.867119023,1.459311001
BelkinWemoMotionSensor,1648,37,0.219621521,0.657064897,0.000035047,3.382712078,0.001109937,3.458918653,11.395597248,0.000199238,0.005567484,1.647483455,3.223416937,61.435890157,3.306364712
BelkinWemoMotionSensor,1649,37,0.230925464,0.703903828,0.000033854,3.778236928,0.001226269,3.776458353,14.046239606,0.000253109,0.011587859,1.436323467,3.618137460,70.247317676,3.146059434
BelkinWemoMotionSensor,1650,37,0.008015419,0.040868686,0.000029087,0.381199603,0.000926542,7.569771673,60.203203024,0.000143160,0.002236783,0.010995061,0.207544583,0.222015545,1.322585746
BelkinWemoMotionSensor,1651,37,0.190896544,0.632336725,0.000036954,3.808877455,0.000882116,4.121229798,17.085459929,0.000175938,0.007291173,1.298335977,3.257075439,55.845276772,2.930056826
BelkinWemoMotionSensor,1652,38,0.183361070,0.607031824,0.000027895,3.906082112,0.000783611,4.286500682,19.246081797,0.000185829,0.008093889,1.346399781,3.274432290,51.469941414,2.882744573
BelkinWemoMotionSensor,1653,38,0.009194370,0.058820425,0.000024080,0.653515616,0.000536894,10.320409297,109.562192514,0.000075814,0.001896727,0.038459746,0.096792245,0.453680491,0.467887395
BelkinWemoMotionSensor,1654,38,0.253226152,0.711329318,0.000011921,3.750623287,0.001074329,3.198648374,9.705079291,0.000144054,0.005517783,1.894912301,3.126088904,72.974448906,3.496124949
BelkinWemoMotionSensor,1655,38,0.284046841,0.728166495,0.000011921,3.892713385,0.001273059,3.062372038,9.178848714,0.000214494,0.032845092,1.784514447,3.283070755,78.196358759,3.656551760
BelkinWemoMotionSensor,1656,38,0.004237064,0.013005730,0.000026941,0.102725311,0.000727746,5.026275650,28.445118861,0.000073192,0.002640394,0.024576722,0.055975835,0.023949022,2.606715508
BelkinWemoMotionSensor,1657,38,0.015464704,0.078679974,0.000025988,0.654212415,0.000815297,6.514323482,43.697721285,0.000178619,0.001820040,0.038466520,0.450298871,0.823001002,1.668575197
BelkinWemoMotionSensor,1658,38,0.208143247,0.698848801,0.000017881,3.762954855,0.001021459,3.832105099,13.988663709,0.000133446,0.003138322,1.384523851,3.397026931,68.059297002,3.032046749
BelkinWemoMotionSensor,1659,38,0.201614427,0.624078038,0.000032901,3.955548363,0.001403536,4.081693489,17.433320073,0.000251976,0.019580520,1.287660602,3.221869405,55.055587239,3.026152295
BelkinWemoMotionSensor,1660,38,0.018966391,0.090430201,0.000022888,0.654210927,0.000662227,6.252743889,38.975834286,0.000162529,0.001796479,0.050103249,0.598196367,1.092780181,1.766665836
BelkinWemoMotionSensor,1661,38,0.255935702,0.735859741,0.000030041,3.687417261,0.001084336,3.146475321,9.192754648,0.000113004,0.004087115,1.987978551,3.336230856,77.695058199,3.500413023
BelkinWemoMotionSensor,1662,38,0.203274838,0.628134901,0.000011921,3.823672703,0.000946548,3.854715538,15.084475229,0.000207879,0.011799554,1.375981464,2.980976590,55.791886602,3.115331287
BelkinWemoMotionSensor,1663,38,0.258893178,0.726899653,0.000033854,3.833200358,0.001515788,3.261246515,10.156068070,0.000321396,0.020743691,2.025443128,3.385577435,76.212324289,3.460104751
BelkinWemoMotionSensor,1664,38,0.019783089,0.103083599,0.000020027,0.730985679,0.000772177,6.194616302,37.015364461,0.000175401,0.001844433,0.043195644,0.653454276,1.410252677,1.704739812
BelkinWemoMotionSensor,1665,38,0.192268635,0.655316281,0.000029087,3.724477943,0.000814106,3.932566758,15.196153180,0.000114851,0.003022984,1.386174294,3.394068418,59.700051980,2.991165082
BelkinWemoMotionSensor,1666,38,0.274831361,0.698553315,0.000031947,3.570709355,0.001498886,3.098647087,9.275280387,0.000253526,0.043717029,1.775853714,3.256612591,72.129153322,3.635240553
BelkinWemoMotionSensor,1667,38,0.021173497,0.102374354,0.000034808,0.706179443,0.000906533,6.039203268,35.426568451,0.000250606,0.002805764,0.050157819,0.653475618,1.398889651,1.809310629
BelkinWemoMotionSensor,1668,38,0.231593287,0.719240077,0.000019073,3.821996546,0.000833640,3.531799329,12.017079194,0.000171170,0.002768728,1.510146491,3.472263355,73.080542563,3.252793387
BelkinWemoMotionSensor,1669,38,0.244978114,0.695837544,0.000031947,3.701400239,0.000997519,3.444286793,11.613933187,0.000218367,0.017700088,1.949835066,3.383235755,69.658133036,3.369985660
BelkinWemoMotionSensor,1670,38,0.019880503,0.102739683,0.000021935,0.731102636,0.000741564,6.203359500,37.121132217,0.000178023,0.002231431,0.042438822,0.651779489,1.401686643,1.702326937
BelkinWemoMotionSensor,1671,38,0.223144492,0.715040429,0.000025988,3.614020854,0.001188287,3.429753947,10.632830262,0.000138690,0.003485143,2.221645428,3.012987159,71.817763868,3.248952303
BelkinWemoMotionSensor,1672,38,0.007286298,0.047603811,0.000026941,0.520661687,0.000701658,9.983893451,103.187079660,0.000073192,0.001838245,0.007535755,0.117487480,0.296859254,0.531933691
BelkinWemoMotionSensor,1673,38,0.229164807,0.681784092,0.000019073,3.631035779,0.000648765,3.729341731,13.677108720,0.000149656,0.024323368,1.385127575,3.467975908,66.220295363,3.187802330
BelkinWemoMotionSensor,1674,38,0.131371014,0.540289869,0.000030041,3.796829772,0.000737157,5.442544341,30.505970734,0.000208356,0.003281741,0.694867743,3.320062924,39.573950226,2.230337342
BelkinWemoMotionSensor,1675,38,0.123070088,0.471809974,0.000028849,3.535291730,0.000803267,4.978242320,27.577379468,0.000081238,0.002612692,0.983527494,2.397405462,30.432114934,2.534860494
BelkinWemoMotionSensor,1676,38,0.204129247,0.674984718,0.000029087,3.659751296,0.000963462,4.028680624,15.865411437,0.000153768,0.006418839,1.273812445,3.582252257,63.650959197,2.960564648
BelkinWemoMotionSensor,1677,38,0.229299012,0.663558888,0.000034093,3.666934648,0.000805768,3.333889279,10.689771743,0.000116282,0.004559224,1.955517237,2.945502084,63.089719673,3.402570186
BelkinWemoMotionSensor,1678,38,0.060225039,0.328852670,0.000032901,3.229453165,0.000972037,7.778707849,67.128897452,0.000146855,0.002115216,0.067512085,1.273670264,14.306705133,1.343981469
BelkinWemoMotionSensor,1679,38,0.182488387,0.601994200,0.000032901,3.738003752,0.000772654,4.389376905,20.324253477,0.000151623,0.004388530,0.888110665,3.483616816,50.649475584,2.857163671
BelkinWemoMotionSensor,1680,38,0.242772054,0.680798010,0.000030994,3.565694241,0.000929159,3.415238683,11.628501743,0.000201683,0.009240719,1.624408328,3.474546264,66.870297724,3.406808966
BelkinWemoMotionSensor,1681,38,0.011862815,0.061310112,0.000016928,0.520857146,0.000525808,7.332035035,54.260183480,0.000116043,0.001987984,0.040263196,0.358981187,0.499156002,1.365741637
BelkinWemoMotionSensor,1682,38,0.181351597,0.640271799,0.000022888,3.563758646,0.001003953,3.993681984,15.491844047,0.000135830,0.004668810,1.648443547,3.395337730,56.683056424,2.923820952
BelkinWemoMotionSensor,1683,38,0.225112769,0.697090030,0.000031947,3.462916282,0.001062901,3.559841252,11.836309178,0.000192564,0.014367860,1.649294015,3.298654436,68.686114473,3.214960904
BelkinWemoMotionSensor,1684,38,0.020499039,0.095579520,0.000020981,0.656899092,0.000687720,5.918534943,34.490192090,0.000067172,0.002599077,0.049760394,0.623582826,1.223123883,1.891599502
BelkinWemoMotionSensor,1685,38,0.225039085,0.692947426,0.000017881,3.700724281,0.001139348,3.755906489,13.917389519,0.000148226,0.004034591,1.385327637,3.598613971,67.944796769,3.155998769
BelkinWemoMotionSensor,1686,38,0.210557466,0.668219775,0.000033854,3.713317962,0.001179833,3.950382261,15.374794508,0.000249057,0.005212896,1.307578585,3.440678697,62.829070648,3.032753802
BelkinWemoMotionSensor,1687,38,0.002778261,0.010070857,0.000011206,0.089206847,0.000417383,6.556945410,46.863691261,0.000080761,0.001554234,0.008022182,0.050829746,0.013970035,1.904095304
BelkinWemoMotionSensor,1688,38,0.116774893,0.467779047,0.000026941,3.716232770,0.000856629,5.671265269,34.983004213,0.000158953,0.002626896,0.615702203,2.556941304,29.754062443,2.212108663
BelkinWemoMotionSensor,1689,39,0.132924473,0.522748316,0.000034808,3.673554348,0.001165307,4.660271545,22.766372506,0.000159370,0.004202344,0.990272398,2.641195913,37.239643801,2.590817739
BelkinWemoMotionSensor,1690,39,0.206923539,0.644200781,0.000035047,3.712025972,0.001001928,3.848065012,15.106039343,0.000202099,0.007282177,1.384065240,3.427713006,58.599935605,3.119389294
BelkinWemoMotionSensor,1691,39,0.226715029,0.652442647,0.000034093,3.693455616,0.000891168,3.531598087,12.689840852,0.000263537,0.009340102,1.575584436,3.245205542,61.066382363,3.336935855
BelkinWemoMotionSensor,1692,39,0.012456301,0.071343860,0.000033854,0.654178702,0.001039084,7.863294927,62.347782769,0.000219739,0.002511206,0.042024545,0.364821754,0.671373538,1.126867579
BelkinWemoMotionSensor,1693,39,0.231052883,0.699405329,0.000022888,3.678990011,0.000866633,3.579681274,12.375607555,0.000158654,0.007209436,1.793444872,3.461600958,69.446815816,3.243462943
